"bron_id","client_id","cnt_brons","rest_id"
2681,1937,1,6386
2682,4505,2,13342
2683,5096,5,626
2684,2292,1,5356
2685,1256,5,33751
2686,1605,5,46465
2687,3306,2,33715
2688,5438,4,1808
2689,642,5,21891
2690,5348,3,11901
2691,3812,5,9345
2692,3928,2,45610
2693,5485,3,21115
2694,1547,3,28476
2695,2465,1,28750
2696,3984,4,10741
2697,3215,5,2275
2698,486,1,12965
2699,1254,3,2118
2700,5288,3,15967
2701,1047,1,39934
2702,3005,2,11926
2703,5557,3,34811
2704,3304,5,3213
2705,1669,3,315
2706,1891,2,5597
2707,4329,2,26142
2708,3589,5,23654
2709,752,1,33936
2710,2043,4,26830
2711,2265,3,17467
2712,1082,3,8661
2713,3136,5,7962
2714,3337,5,4139
2715,4529,4,12873
2716,4561,4,19036
2717,1928,3,46429
2718,213,2,3685
2719,2142,4,30910
2720,1813,2,38967
2721,3260,4,7872
2722,5779,3,46286
2723,3231,3,1805
2724,3834,2,29503
2725,4933,5,11550
2726,4278,1,13957
2727,2871,5,43149
2728,1055,3,11370
2729,4109,4,39747
2730,3539,2,35460
2731,4717,1,2175
2732,4567,2,1881
2733,5376,4,46297
2734,1330,5,10054
2735,1054,3,14220
2736,4438,3,41765
2737,5096,5,1019
2738,2321,3,5379
2739,1946,1,22734
2740,731,3,1329
2741,1451,5,35723
2742,2790,2,14240
2743,3327,2,19867
2744,2468,5,46077
2745,418,1,42933
2746,2554,4,10582
2747,3417,3,8019
2748,2949,3,8904
2749,5786,1,22402
2750,4826,3,3902
2751,4339,1,37487
2752,1809,3,19242
2753,2842,2,11367
2754,721,3,28524
2755,332,5,12264
2756,1836,3,26142
2757,64,1,38591
2758,526,2,14734
2759,2207,5,29498
2760,4890,2,10335
2761,4594,5,10527
2762,1092,5,1894
2763,2721,5,5330
2764,2308,2,30151
2765,2047,2,3198
2766,3656,3,38632
2767,2312,4,6580
2768,2900,3,2944
2769,3717,2,29008
2770,1258,2,45578
2771,3080,3,11373
2772,3721,3,7360
2773,3275,5,34153
2774,320,3,23346
2775,778,3,46268
2776,1656,1,23639
2777,3797,4,12606
2778,983,5,11675
2779,4418,1,28377
2780,808,5,39247
2781,5715,2,32031
2782,2740,1,9520
2783,1872,1,5375
2784,760,3,42628
2785,419,4,28654
2786,5445,4,38604
2787,5038,4,34597
2788,1134,5,15166
2789,89,5,41346
2790,5683,2,792
2791,808,5,27758
2792,1273,1,11033
2793,4310,4,38605
2794,4726,1,38593
2795,1971,5,17531
2796,1941,3,34339
2797,3970,4,32472
2798,2994,1,9997
2799,274,1,1668
2800,3057,5,33181
2801,5694,1,7793
2802,3150,1,5522
2803,1982,5,36673
2804,894,3,22460
2805,1376,2,41483
2806,5239,4,15699
2807,2678,4,34916
2808,2279,5,8185
2809,5078,2,34017
2810,1092,5,2661
2811,2689,5,32658
2812,365,5,17495
2813,3455,2,4587
2814,1157,3,14131
2815,3440,2,29260
2816,2998,2,42462
2817,3393,3,13591
2818,2980,1,3
2819,4980,1,13363
2820,3408,4,9440
2821,3391,3,2732
2822,4244,2,35731
2823,2359,2,45591
2824,5386,3,2944
2825,5539,2,32882
2826,3275,5,6329
2827,3385,5,39297
2828,4928,4,8904
2829,1774,2,33405
2830,5646,1,783
2831,3866,2,7195
2832,505,2,2275
2833,2223,3,9893
2834,2474,3,9981
2835,1240,5,2697
2836,1325,4,9346
2837,5070,1,38498
2838,3244,2,4083
2839,1965,1,29550
2840,3280,4,1593
2841,692,3,3072
2842,5154,3,11676
2843,2125,2,44455
2844,2422,3,7085
2845,3309,3,10121
2846,3108,4,33727
2847,2429,1,12331
2848,2192,4,38974
2849,5448,4,4906
2850,5753,1,41344
2851,5636,4,34038
2852,3768,1,8424
2853,3684,2,11372
2854,528,1,26306
2855,3201,3,20285
2856,4920,1,18392
2857,346,2,11612
2858,1231,2,45309
2859,5226,5,26142
2860,1829,3,38611
2861,3236,4,16408
2862,4971,3,19793
2863,583,3,13372
2864,1963,2,34154
2865,441,4,7475
2866,3712,2,23191
2867,793,1,26068
2868,468,2,38659
2869,2565,2,40718
2870,5417,2,13889
2871,4116,1,29006
2872,1780,5,25259
2873,3275,5,14182
2874,2590,3,3612
2875,2102,2,43141
2876,896,2,4131
2877,770,1,32580
2878,3156,3,29539
2879,3447,4,33646
2880,5287,4,26830
2881,1702,3,26801
2882,4125,3,2048
2883,5176,4,34872
2884,2168,2,35700
2885,3023,2,14629
2886,4303,2,19777
2887,3107,3,2237
2888,2229,2,11139
2889,5676,3,45577
2890,1240,5,4180
2891,3729,4,27861
2892,4874,1,41661
2893,4454,1,26142
2894,5058,4,22778
2895,1769,2,32869
2896,2288,5,30449
2897,1613,5,2473
2898,3389,2,43022
2899,3111,2,32200
2900,3385,5,8325
2901,4480,2,5338
2902,5361,3,20627
2903,541,1,9558
2904,317,3,9977
2905,1890,3,19134
2906,3072,3,7442
2907,882,2,6632
2908,4176,5,22038
2909,645,2,33936
2910,4624,3,11376
2911,861,5,27785
2912,872,5,9125
2913,4428,3,26142
2914,4424,3,39677
2915,105,3,40966
2916,682,4,1804
2917,2886,4,19033
2918,2734,2,35367
2919,1740,5,1979
2920,5194,3,29014
2921,2216,4,17481
2922,196,1,10457
2923,4692,3,12343
2924,3124,2,13379
2925,1658,2,4266
2926,3806,2,30471
2927,4538,1,5877
2928,1488,5,36817
2929,1480,2,25335
2930,2503,1,41463
2931,3135,4,1156
2932,5197,4,13378
2933,212,1,4098
2934,1635,1,21030
2935,542,1,250
2936,2445,5,34882
2937,1272,1,7484
2938,535,1,23569
2939,308,2,16795
2940,1027,2,17264
2941,4556,5,45421
2942,2243,1,11374
2943,1307,1,26523
2944,5187,5,5472
2945,2450,5,10521
2946,585,2,34339
2947,5745,1,44888
2948,1260,3,26165
2949,4206,3,34115
2950,3453,2,24697
2951,1971,5,34599
2952,1719,3,20959
2953,3033,2,8723
2954,1077,2,1467
2955,3983,2,8003
2956,3793,3,42588
2957,5050,5,18714
2958,4842,3,1449
2959,2354,3,12944
2960,2791,5,33519
2961,2820,2,6654
2962,5041,3,1535
2963,1827,3,42297
2964,4486,4,2382
2965,514,5,15674
2966,5030,5,10506
2967,4608,2,12634
2968,2055,4,29500
2969,319,3,11627
2970,2137,1,42771
2971,5198,2,1541
2972,2540,5,21533
2973,5055,4,8438
2974,5158,5,24599
2975,1705,2,17272
2976,104,3,19925
2977,3549,2,41674
2978,1676,1,5339
2979,5059,3,34809
2980,1056,1,43218
2981,1217,2,38311
2982,1149,3,39130
2983,1134,5,5669
2984,5196,2,26506
2985,2757,3,8904
2986,3195,2,7159
2987,2372,2,21094
2988,3156,3,2122
2989,644,5,3017
2990,5085,4,32508
2991,4613,2,11748
2992,5194,3,28264
2993,2606,1,22824
2994,5604,2,33182
2995,3692,1,27178
2996,239,2,5367
2997,1584,2,39247
2998,3263,3,34033
2999,470,1,1323
3000,1749,2,12879
3001,2349,3,7143
3002,4242,2,39755
3003,754,2,45591
3004,4520,5,22403
3005,1694,1,11692
3006,524,2,7972
3007,304,1,11923
3008,5325,5,21801
3009,1136,5,9055
3010,1842,3,5525
3011,3399,3,12693
3012,3616,4,14506
3013,5270,5,44142
3014,2657,2,16459
3015,3808,2,24208
3016,2124,2,18865
3017,2669,2,44328
3018,1358,2,11029
3019,1183,4,34597
3020,3039,1,28244
3021,5471,4,14090
3022,4199,2,41572
3023,4266,3,42634
3024,1169,1,39906
3025,1393,2,12879
3026,2042,2,2985
3027,3466,3,6295
3028,562,2,23611
3029,4578,4,42794
3030,1560,5,3686
3031,4347,2,37225
3032,3309,3,17512
3033,2057,2,13541
3034,2584,5,41500
3035,460,3,10612
3036,808,5,22088
3037,2540,5,25480
3038,3243,2,2912
3039,2457,5,7197
3040,3438,3,31121
3041,2319,3,17169
3042,1309,2,19340
3043,2192,4,11370
3044,1381,3,43313
3045,4558,3,10871
3046,2775,4,29126
3047,2282,3,15305
3048,5713,3,5703
3049,4588,2,20636
3050,5677,4,25494
3051,5088,3,22455
3052,4450,2,8806
3053,417,3,28577
3054,674,2,7261
3055,5096,5,2480
3056,2555,4,46125
3057,3444,3,6967
3058,990,2,31750
3059,5625,1,10870
3060,5253,2,41479
3061,2234,4,43558
3062,1142,5,7178
3063,3460,1,8203
3064,4961,1,34033
3065,1854,4,3072
3066,1847,2,8417
3067,1285,1,1541
3068,1233,4,10000
3069,2933,2,22068
3070,2457,5,7798
3071,2548,2,25153
3072,3840,5,16
3073,1143,1,12235
3074,5414,1,11115
3075,423,5,44080
3076,4446,3,2201
3077,3341,3,8203
3078,162,1,30996
3079,1443,4,6343
3080,4659,4,13900
3081,2565,2,9220
3082,1266,5,16026
3083,1428,4,11370
3084,648,1,29619
3085,5428,5,43736
3086,4358,1,1691
3087,813,2,10120
3088,5486,5,24731
3089,2248,3,22594
3090,256,3,45563
3091,3241,1,3186
3092,1170,1,4231
3093,3843,3,37342
3094,2915,1,40311
3095,4854,2,13363
3096,897,2,5002
3097,1858,2,1417
3098,5663,5,31435
3099,306,4,24918
3100,4012,2,190
3101,2509,4,46429
3102,3635,2,16678
3103,5234,4,7858
3104,256,3,2308
3105,3867,4,44720
3106,1818,3,42582
3107,4549,3,34930
3108,261,4,46221
3109,5,3,21341
3110,3224,2,1918
3111,596,1,1804
3112,2329,5,11673
3113,2280,2,7909
3114,1105,5,8434
3115,3085,2,12331
3116,2990,4,27014
3117,1687,2,45586
3118,1990,3,3647
3119,4202,4,9288
3120,1847,2,29011
3121,4222,4,38069
3122,5415,1,8393
3123,221,1,33405
3124,1634,4,11371
3125,2081,1,40447
3126,2860,5,20657
3127,381,3,18815
3128,933,4,25561
3129,4355,2,41469
3130,2515,2,29015
3131,3471,1,44966
3132,5676,3,38159
3133,1594,2,11376
3134,2095,3,6233
3135,2608,5,26466
3136,1664,3,1920
3137,2696,1,23705
3138,511,1,10696
3139,2235,4,24380
3140,1129,5,41343
3141,430,2,32031
3142,3542,5,15393
3143,496,4,41480
3144,1497,4,19490
3145,4834,3,12606
3146,2564,1,8083
3147,22,2,3959
3148,1697,5,16013
3149,3381,5,24424
3150,4126,2,10841
3151,5740,2,37118
3152,5391,5,39923
3153,537,5,42409
3154,4060,2,30674
3155,4356,5,20161
3156,3490,5,7989
3157,4705,1,6626
3158,4145,1,16678
3159,4408,3,7970
3160,27,2,20670
3161,2304,4,23208
3162,234,4,7328
3163,432,2,5330
3164,3167,3,25206
3165,5267,3,8872
3166,1014,5,40360
3167,5675,1,10509
3168,5527,4,30729
3169,3002,5,14264
3170,2207,5,8729
3171,3915,3,11605
3172,1835,3,7626
3173,3,1,20299
3174,2307,4,1573
3175,3199,3,37211
3176,1152,3,7735
3177,3416,3,5411
3178,309,3,8360
3179,283,3,6282
3180,5564,3,23133
3181,2507,1,30930
3182,2711,5,46261
3183,3882,1,14385
3184,772,5,37231
3185,2092,5,24798
3186,720,5,736
3187,3381,5,23705
3188,5095,3,44080
3189,1026,2,26735
3190,5601,4,36563
3191,905,1,1879
3192,3063,3,9839
3193,1471,3,886
3194,3636,1,8769
3195,302,3,4638
3196,858,3,28244
3197,1035,4,41663
3198,4848,2,32300
3199,2467,2,11674
3200,2909,2,43983
3201,5562,4,22088
3202,2186,3,30487
3203,3843,3,11609
3204,4244,2,41020
3205,3515,1,6885
3206,234,4,3799
3207,4228,1,30462
3208,1552,3,12886
3209,4315,2,39697
3210,4280,4,28025
3211,43,1,35788
3212,1471,3,10550
3213,1108,4,29966
3214,5532,1,9829
3215,3988,1,37857
3216,5650,3,41545
3217,3866,2,18319
3218,5773,1,32875
3219,4519,2,20961
3220,3262,2,3743
3221,5067,2,2307
3222,4144,1,21895
3223,1560,5,41663
3224,194,2,24787
3225,3159,4,6506
3226,3239,1,33858
3227,4099,3,29871
3228,734,2,18826
3229,717,4,8795
3230,383,4,4385
3231,2363,2,33070
3232,1420,2,13367
3233,4489,4,46465
3234,1572,3,30559
3235,3974,3,23416
3236,3661,3,35029
3237,3154,2,11111
3238,4255,3,25719
3239,146,2,11540
3240,60,1,2677
3241,937,1,17495
3242,3163,3,38840
3243,3777,2,12457
3244,2270,2,5939
3245,2274,3,16816
3246,3888,1,20299
3247,4556,5,5314
3248,564,2,17022
3249,2180,1,14686
3250,2506,2,38159
3251,5629,2,30941
3252,1129,5,30134
3253,3782,5,8904
3254,3911,3,8293
3255,1741,2,46371
3256,5736,1,38630
3257,1018,2,33936
3258,1557,2,6487
3259,2866,3,6752
3260,3572,1,14049
3261,109,5,12872
3262,2639,2,43143
3263,2173,1,33753
3264,1475,4,10599
3265,3961,1,13926
3266,3935,2,22087
3267,4552,1,42528
3268,5399,1,15876
3269,5243,1,19036
3270,3397,2,11920
3271,4493,5,39148
3272,2307,4,26400
3273,3549,2,35282
3274,1718,1,15674
3275,3041,2,14963
3276,3662,1,1019
3277,2435,1,34846
3278,5770,2,6618
3279,2771,1,4044
3280,240,5,5520
3281,4063,1,24947
3282,3336,3,15985
3283,3347,2,18319
3284,5337,5,20358
3285,5437,1,27934
3286,2018,2,42582
3287,1805,2,1699
3288,3551,1,7972
3289,4574,1,41050
3290,563,5,24682
3291,5239,4,36793
3292,3454,1,21892
3293,1983,3,43180
3294,1572,3,23370
3295,2045,3,11740
3296,4483,2,10697
3297,3677,3,9345
3298,4048,2,38592
3299,865,2,18609
3300,2144,2,6343
3301,3790,4,40505
3302,2291,1,40034
3303,787,1,6615
3304,5749,3,6679
3305,4031,2,45705
3306,1178,4,23191
3307,4275,1,35387
3308,1758,3,177
3309,3202,4,43525
3310,5702,1,29320
3311,3560,4,33728
3312,4452,3,9952
3313,2992,3,1550
3314,1198,2,23690
3315,4793,2,41564
3316,742,4,45547
3317,439,1,18675
3318,4754,5,9935
3319,2272,1,21801
3320,987,3,1879
3321,5728,5,5525
3322,3537,3,1157
3323,5003,3,3858
3324,4125,3,37481
3325,4731,5,28524
3326,1876,1,12325
3327,1021,2,4963
3328,5259,1,9267
3329,3163,3,11376
3330,3987,1,44559
3331,585,2,42013
3332,2673,4,41479
3333,1003,3,20263
3334,4165,1,30134
3335,5270,5,41469
3336,1416,4,29016
3337,280,5,42979
3338,3427,4,744
3339,5770,2,3515
3340,5059,3,29209
3341,4280,4,24297
3342,252,3,8904
3343,911,2,35225
3344,4417,2,33936
3345,2323,5,43313
3346,4674,2,42086
3347,5788,1,46297
3348,3604,3,11674
3349,1958,1,43330
3350,2925,2,7846
3351,1693,4,9136
3352,4110,1,43525
3353,5422,1,6619
3354,703,2,10996
3355,3824,1,17427
3356,475,3,13166
3357,844,2,23961
3358,2378,3,19134
3359,5755,1,36860
3360,1878,2,2480
3361,1350,1,29482
3362,726,1,6755
3363,2110,3,46465
3364,2457,5,8595
3365,459,4,45570
3366,3112,3,32109
3367,2387,5,12855
3368,1957,2,17198
3369,1959,2,15076
3370,5420,2,8738
3371,5002,5,35857
3372,4765,2,1808
3373,3679,5,45263
3374,864,5,18711
3375,2693,3,40665
3376,1265,1,24824
3377,3258,4,24974
3378,69,3,10502
3379,4746,1,13929
3380,3626,2,2309
3381,2806,3,10241
3382,2769,1,4638
3383,2983,3,33405
3384,845,4,33575
3385,539,1,12213
3386,628,1,8904
3387,3616,4,38159
3388,537,5,19652
3389,2749,5,39680
3390,1238,5,12846
3391,1792,1,26744
3392,5361,3,2676
3393,1834,2,31870
3394,3710,1,11612
3395,4290,3,2820
3396,2451,2,8922
3397,3589,5,39764
3398,2744,1,38945
3399,657,3,6767
3400,4195,4,42469
3401,3458,2,33359
3402,347,3,45563
3403,3327,2,27316
3404,2856,1,35857
3405,1239,1,43103
3406,5720,5,35049
3407,4673,1,17001
3408,1095,5,29074
3409,4328,3,40644
3410,81,4,20220
3411,4384,2,29421
3412,3812,5,38606
3413,355,2,6808
3414,2871,5,32795
3415,4819,4,1886
3416,2528,1,46286
3417,5784,2,12938
3418,1134,5,34925
3419,4482,1,46278
3420,4109,4,30912
3421,5645,1,18599
3422,1267,2,12965
3423,1482,2,12870
3424,5160,3,9268
3425,2433,4,2206
3426,3369,1,3799
3427,1919,4,7484
3428,3596,3,10120
3429,3484,5,4008
3430,4112,2,11530
3431,1388,5,36103
3432,2719,2,39798
3433,2761,2,16019
3434,2649,1,11924
3435,1866,5,20285
3436,5079,3,19901
3437,1608,5,6397
3438,839,5,12852
3439,75,1,7778
3440,3560,4,4966
3441,183,3,13317
3442,555,4,12887
3443,4384,2,32589
3444,2283,1,17499
3445,336,2,34809
3446,2683,3,9407
3447,3083,5,19033
3448,846,1,43606
3449,268,2,8715
3450,654,1,40665
3451,2022,1,38631
3452,1282,1,28623
3453,4020,2,12131
3454,864,5,16030
3455,3063,3,25486
3456,5533,2,33464
3457,226,4,8599
3458,2107,2,24198
3459,461,4,11674
3460,5285,3,27246
3461,2886,4,31743
3462,2952,3,21951
3463,2923,4,1821
3464,4328,3,4322
3465,1372,3,34810
3466,1818,3,36133
3467,1602,1,16654
3468,3499,2,37827
3469,5557,3,39298
3470,948,3,33646
3471,2445,5,46290
3472,1866,5,22830
3473,4194,3,1703
3474,3891,5,30487
3475,56,4,4161
3476,503,1,13560
3477,4067,1,35912
3478,1981,5,22961
3479,2929,1,32472
3480,3457,2,30442
3481,4862,4,2104
3482,296,1,12248
3483,308,2,8904
3484,4356,5,42771
3485,1502,1,12294
3486,2791,5,34598
3487,206,2,29003
3488,434,1,29126
3489,384,5,11194
3490,1639,5,30579
3491,1022,4,18720
3492,1246,1,29559
3493,3684,2,18715
3494,1990,3,20209
3495,4142,3,2819
3496,2471,5,29255
3497,4609,5,15449
3498,2199,1,16520
3499,56,4,8202
3500,4633,4,27006
3501,5620,3,23416
3502,3169,1,35242
3503,3908,3,5597
3504,622,1,2237
3505,1767,2,29625
3506,1069,3,42789
3507,2388,5,26514
3508,2131,1,26935
3509,4257,1,3433
3510,4805,2,38945
3511,4270,4,17464
3512,2441,5,8320
3513,5363,5,4286
3514,1106,1,35065
3515,5581,2,27905
3516,2522,2,4178
3517,1972,4,34085
3518,2227,2,1885
3519,1333,4,3543
3520,3997,4,11893
3521,5406,1,38276
3522,5163,1,11612
3523,3151,2,45588
3524,4328,3,6619
3525,146,2,23191
3526,2651,3,32407
3527,1560,5,34878
3528,305,1,12235
3529,341,1,9953
3530,872,5,7443
3531,67,2,9891
3532,883,3,31975
3533,635,2,20212
3534,2411,4,12
3535,4409,5,11375
3536,3537,3,28633
3537,481,1,14774
3538,2812,3,5132
3539,3547,4,8417
3540,3528,5,22077
3541,4594,5,2371
3542,614,3,8942
3543,5236,5,44469
3544,3592,5,853
3545,2472,1,12480
3546,1877,2,41958
3547,3708,3,27890
3548,3616,4,30731
3549,487,4,2854
3550,1025,1,39710
3551,1549,1,8106
3552,3158,4,2936
3553,5683,2,34154
3554,5176,4,25256
3555,4263,4,32492
3556,3530,5,46272
3557,3159,4,485
3558,5659,1,24092
3559,1561,2,22841
3560,881,2,35296
3561,1861,5,7479
3562,3606,5,2831
3563,1368,3,1332
3564,4971,3,21597
3565,4289,4,1555
3566,4293,2,1803
3567,826,2,42702
3568,4076,1,11675
3569,5032,1,13936
3570,3386,5,4961
3571,2656,2,41477
3572,1327,4,14962
3573,3936,3,29007
3574,5727,1,33023
3575,824,2,30757
3576,2983,3,12938
3577,3728,2,30137
3578,4520,5,29014
3579,563,5,35731
3580,5301,2,25873
3581,2492,3,18422
3582,3623,4,25967
3583,811,3,21245
3584,867,1,2475
3585,4337,1,21984
3586,1305,1,462
3587,3495,4,5353
3588,5478,1,18715
3589,3378,4,8658
3590,5704,3,8105
3591,1620,3,6599
3592,5077,3,33662
3593,4126,2,7765
3594,5438,4,1706
3595,3995,4,25138
3596,3073,2,2602
3597,1024,1,7972
3598,4524,4,36365
3599,2691,4,20308
3600,2939,4,45511
3601,416,1,36240
3602,5232,3,9839
3603,3813,5,39971
3604,3612,3,315
3605,2471,5,27569
3606,5525,2,43237
3607,1992,2,41554
3608,2278,1,30135
3609,2930,2,5328
3610,2938,1,34062
3611,2381,2,11370
3612,5528,4,42297
3613,2314,4,5935
3614,5237,3,10394
3615,635,2,25942
3616,3679,5,32109
3617,2329,5,1805
3618,1922,2,35282
3619,4586,3,28298
3620,3827,1,5340
3621,2223,3,41480
3622,1073,1,27001
3623,3303,2,22887
3624,69,3,45572
3625,4910,2,7859
3626,1854,4,34005
3627,545,3,14603
3628,2860,5,19083
3629,116,1,13496
3630,1938,3,26644
3631,4491,1,1980
3632,796,2,11554
3633,4777,2,17923
3634,3447,4,21338
3635,3769,2,37114
3636,5227,1,13493
3637,5176,4,31435
3638,2092,5,8426
3639,468,2,24949
3640,4900,2,37508
3641,423,5,65
3642,235,4,25256
3643,3965,2,32298
3644,839,5,736
3645,4194,3,15449
3646,3855,2,3004
3647,5620,3,20299
3648,4237,3,37760
3649,1690,2,11368
3650,199,3,12457
3651,5768,3,23794
3652,1906,3,22407
3653,2957,1,34514
3654,2588,5,34098
3655,5533,2,45945
3656,2383,2,11931
3657,766,4,8430
3658,5681,5,26142
3659,3325,3,3684
3660,1269,4,16355
3661,4734,5,46270
3662,2812,3,31885
3663,5094,1,11376
3664,2044,2,1157
3665,193,4,1196
3666,4485,3,11003
3667,2450,5,38584
3668,3246,2,7295
3669,3424,2,24036
3670,4945,2,10121
3671,4279,3,38612
3672,4647,3,9874
3673,1198,2,15674
3674,5247,2,39679
3675,59,3,26102
3676,881,2,13382
3677,2967,4,10000
3678,3577,2,9461
3679,1004,2,11129
3680,4322,3,23649
3681,4477,3,4129
3682,3231,3,39923
3683,969,1,22221
3684,2599,4,16520
3685,5072,5,18857
3686,2489,3,24755
3687,1233,4,23295
3688,4172,3,43285
3689,406,3,45573
3690,5742,3,21779
3691,4560,2,43061
3692,1219,4,3186
3693,4844,4,20938
3694,1953,4,45711
3695,5289,3,5524
3696,2403,3,951
3697,1685,4,16461
3698,2732,2,38233
3699,765,1,15718
3700,3336,3,25944
3701,3927,2,34877
3702,2433,4,33936
3703,4681,2,36103
3704,495,2,16009
3705,3751,1,27362
3706,3009,2,3908
3707,2792,2,19242
3708,2141,4,40891
3709,2268,1,5525
3710,1753,3,41553
3711,1769,2,707
3712,5445,4,27038
3713,59,3,41482
3714,3946,2,42788
3715,3304,5,7603
3716,4645,1,16013
3717,1401,3,46221
3718,5720,5,32508
3719,2505,2,16303
3720,3324,1,1905
3721,4081,4,23191
3722,254,3,16764
3723,2326,2,26812
3724,5263,1,34883
3725,3603,5,8729
3726,2086,2,30134
3727,3725,3,4116
3728,4945,2,3102
3729,5170,3,3950
3730,3378,4,37961
3731,5030,5,11330
3732,3728,2,28244
3733,2624,1,2175
3734,1233,4,33421
3735,3715,1,23626
3736,4887,4,7523
3737,4061,1,7645
3738,2139,1,38607
3739,4493,5,38802
3740,255,4,11370
3741,1006,1,11158
3742,5320,3,1443
3743,3850,1,45564
3744,3064,1,32012
3745,5391,5,45731
3746,1652,1,6428
3747,1444,2,3433
3748,1710,5,7445
3749,583,3,31689
3750,2786,1,20670
3751,5026,2,43607
3752,1045,2,26336
3753,5448,4,5378
3754,1097,2,12606
3755,3035,3,43146
3756,992,4,11150
3757,4954,3,19087
3758,477,3,31041
3759,3216,1,42605
3760,5461,3,1325
3761,2608,5,20938
3762,2256,2,35282
3763,5131,5,37055
3764,1704,1,3008
3765,2449,2,8366
3766,3185,1,2275
3767,1939,2,13162
3768,3699,1,12944
3769,582,2,29282
3770,3995,4,38229
3771,419,4,88
3772,4714,2,4573
3773,4754,5,38311
3774,3493,1,13936
3775,360,1,39680
3776,3260,4,5936
3777,992,4,8430
3778,5564,3,5175
3779,2871,5,34598
3780,275,2,19032
3781,929,1,25960
3782,4198,2,46288
3783,4322,3,5951
3784,4021,4,9610
3785,3771,4,7972
3786,4370,3,16388
3787,1693,4,41473
3788,2471,5,16997
3789,4445,2,38968
3790,2923,4,4229
3791,4846,3,34739
3792,1604,3,13841
3793,3635,2,11852
3794,3929,4,10330
3795,4691,1,20310
3796,2552,4,29002
3797,5684,3,45407
3798,1781,1,39697
3799,3416,3,23016
3800,1096,2,46124
3801,3351,4,28263
3802,5663,5,21808
3803,3862,1,1691
3804,513,1,32085
3805,5600,1,26142
3806,4744,4,42470
3807,3944,5,39348
3808,1062,5,16015
3809,1345,1,3725
3810,1742,1,19033
3811,2248,3,20646
3812,783,2,24829
3813,5632,1,869
3814,3138,1,8283
3815,802,2,8173
3816,5291,3,11748
3817,5237,3,10828
3818,5151,4,34414
3819,1444,2,15824
3820,5428,5,6755
3821,2990,4,40930
3822,1185,1,1629
3823,5391,5,26142
3824,1174,4,12331
3825,2632,4,2480
3826,2470,2,41499
3827,4518,3,4130
3828,4689,3,11830
3829,5322,2,42604
3830,2693,3,2662
3831,4722,5,27328
3832,1078,2,15322
3833,1309,2,10338
3834,2236,5,19793
3835,5075,1,8437
3836,5239,4,43237
3837,2749,5,11069
3838,5221,2,3820
3839,3218,4,5324
3840,5778,4,13560
3841,1758,3,4500
3842,4336,2,15152
3843,315,4,9906
3844,2616,1,43483
3845,1971,5,13884
3846,1150,4,28284
3847,1524,2,25553
3848,2347,1,8423
3849,2939,4,11921
3850,630,3,11733
3851,4873,2,33575
3852,2282,3,10830
3853,1477,1,9407
3854,5403,1,32109
3855,12,4,11605
3856,4176,5,8856
3857,2644,3,30443
3858,2138,1,2602
3859,4237,3,20442
3860,3794,5,26054
3861,4929,5,21955
3862,5482,1,44522
3863,4720,4,41344
3864,3351,4,31511
3865,4745,2,28623
3866,2334,4,46283
3867,4800,2,5582
3868,5367,2,28968
3869,1424,1,25944
3870,4485,3,42979
3871,3786,5,7445
3872,4079,1,31719
3873,1368,3,41467
3874,3921,1,26001
3875,2396,1,1324
3876,1153,5,41935
3877,4121,3,31659
3878,4400,2,38617
3879,2671,2,42627
3880,2690,3,7751
3881,1860,4,22570
3882,2515,2,9461
3883,5230,2,7457
3884,3806,2,8516
3885,2109,2,23961
3886,2924,5,38279
3887,5291,3,34049
3888,3365,3,23649
3889,5433,2,9578
3890,53,3,42771
3891,2377,1,34249
3892,639,2,4139
3893,1861,5,28263
3894,2391,3,45581
3895,632,4,4091
3896,3145,4,19717
3897,3844,3,39747
3898,1860,4,543
3899,2847,2,28284
3900,3625,5,8366
3901,177,1,8293
3902,5386,3,23942
3903,272,3,11367
3904,4253,5,8904
3905,4521,2,32992
3906,4094,2,11188
3907,4493,5,12039
3908,152,2,7972
3909,3250,2,12285
3910,1911,1,14854
3911,5593,2,25267
3912,3378,4,11542
3913,3880,3,30941
3914,3449,3,17514
3915,4929,5,9275
3916,3867,4,45743
3917,3516,4,38279
3918,2363,2,5313
3919,4979,2,41575
3920,5218,2,18507
3921,1929,1,14629
3922,2394,1,46462
3923,284,1,9808
3924,5462,3,29004
3925,2983,3,42477
3926,3363,1,30690
3927,2719,2,15662
3928,1994,5,23106
3929,5118,3,8651
3930,1142,5,17427
3931,2714,1,46322
3932,4909,4,26054
3933,332,5,34877
3934,4449,3,5939
3935,3333,3,30251
3936,61,5,39351
3937,374,2,36601
3938,2148,1,9441
3939,634,3,4008
3940,2311,4,5341
3941,1142,5,1467
3942,1028,1,26562
3943,3934,5,5035
3944,262,2,19867
3945,2014,3,7212
3946,2032,2,13590
3947,864,5,40452
3948,1366,1,2985
3949,2100,1,4385
3950,4790,2,24255
3951,862,1,31718
3952,3038,1,23417
3953,1451,5,27316
3954,1897,1,22134
3955,4632,2,3646
3956,1461,1,13
3957,5691,5,34122
3958,570,1,44756
3959,5554,1,25041
3960,3820,1,17912
3961,4949,2,26142
3962,2121,2,38598
3963,3035,3,11527
3964,3796,2,12449
3965,1662,4,25961
3966,2522,2,33646
3967,3669,3,41480
3968,3631,1,46371
3969,1127,5,8003
3970,2194,1,507
3971,1202,3,21367
3972,906,3,31969
